45
13
10
6
19
15
16
13
29
94
49
59
83
123
219
187
156
147
176
447
266
256
344
264
401
308
399
417
386
507
350
758
614
576
658
781
658
611
626
788
1193
790
901
1027
947
1185
1073
1040
1085
911
2189
1010
1263
1162
1281
1263
968
1304
3615
998
1569
2015
1061
828
1284
1609
935
892
1057
759
1486
916
820
773
704
1130
700
599
729
646
1000
692
787
486
320
773
574
706
568
703
453
257
993
491
562
436
453
593
295
492
383
903
265
341
334
203
629
370
289
300
333
422
165
321
306
353
298
320
212
294
343
297
733
360
741
212
324
438
558
461
308
574
538
642
393
383
883
439
897
386
215
576
593
316
616
359
535
430
441
605
490
500
401
818
255
484
423
487
597
623
477
419
613
414
378
451
474
422
311
528
512
397
558
435
312
344
521
551
522
442
502
346
383
580
969
683
569
465
529
299
538
666
689
783
544
371
319
577
625
497
486
536
312
381
489
486
403
473
506
308
237
487
540
438
631
485
314
304
510
447
372
415
401
495
268
310
420
431
504
461
409
321
513
687
459
449
506
355
434
550
533
573
563
582
466
721
576
643
655
758
779
668
652
892
998
915
820
921
808
1039
1147
1007
1083
1023
1317
929
995
1353
1011
1393
1134
1188
1057
904
1386
1591
1235
1228
1092
1172
1016
1248
1106
978
1212
1067
1009
813
914
922
766
771
802
623
837
831
730
770
665
894
761
681
915
648
698
709
1107
877
825
909
767
640
647
719
552
740
632
584
516
470
572
420
409
511
415
453
388
389
327
303
447
346
278
334
289
215
231
444
301
291
271
291
209
203
333
242
363
258
324
236
222
388
275
304
369
396
393
294
401
379
375
429
403
362
437
719
593
576
537
718
611
610
832
690
890
768
842
742
698
1181
873
816
912
953
994
734
990
769
773
907
774
688
670
714
669
595
772
